Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
MG ZS Luxe 1.5 L 114 cv Boîte auto,73500 DT,MG,ZS,23 500,5.2022,Essence,Automatique,7.0,114.0,Traction,SUV,Très bon,1ère main,Tunis,Blanc,Noir,Similicuir,5,5,1498.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Feux à LED, Jantes en alliage, Navigation, Régulateur de vitesse, Toit ouvrant, Toit panoramique",12.05.2026,https://www.automobile.tn/fr/occasion/mg/zs/109419
Audi A3 Sportback Ambition,57000 DT,Audi,A3 Sportback,160 000,12.2016,Essence,Manuelle,6.0,110.0,Traction,Compacte,Très bon,1ère main,Tunis,Noir,Marron,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, GPS, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/audi/a3-sportback/108232
Mercedes-Benz Classe A AMG 250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,107500 DT,Mercedes-Benz,Classe A,37 000,3.2021,Hybride,Automatique,8.0,158.0,Traction,Berline,Très bon,1ère main,Tunis,Blanc,Noir,,5,5,1332.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/105794
BMW X2 Pack M 18i sDrive 1.5 i 12V DCT7 140 cv Boîte auto,132000 DT,BMW,X2,38 000,11.2018,Essence,Automatique,7.0,140.0,Traction,SUV,Très bon,1ère main,Tunis,Rouge,Beige,Cuir,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/bmw/x2/104988
MG HS Luxury 1.5 162 cv Boîte auto,77500 DT,MG,HS,78 000,1.2021,Essence,Automatique,10.0,162.0,Traction,SUV,Très bon,1ère main,Tunis,Rouge,Beige,Cuir,5,5,1490.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mg/hs/104985
Mercedes-Benz Classe C AMG 180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto,170000 DT,Mercedes-Benz,Classe C,46 000,2.2022,Hybride,Automatique,9.0,170.0,Propulsion,Berline,Très bon,1ère main,Tunis,Gris,Gris,Cuir,5,4,1496.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/104423
KIA Rio 5p GT-Line 1.2 i-CVVT 16V ISG 84 cv,57500 DT,KIA,Rio 5p,39 000,8.2022,Essence,Manuelle,5.0,84.0,Traction,Citadine,Très bon,1ère main,Ariana,Rouge,Noir,Cuir,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/126249
Renault Captur 0.9 TCe 12V eco2 S&S 90 cv,38000 DT,Renault,Captur,19 000,8.2015,Essence,Manuelle,5.0,90.0,Traction,SUV,Très bon,,Ben Arous,Orange,Autre,Tissu,5,5,898.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Feux à LED, GPS, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/renault/captur/126412
Toyota C-HR 1.2 L 116 cv Boîte auto,71500 DT,Toyota,C-HR,98 000,7.2022,Essence,Automatique,6.0,116.0,Traction,SUV,Très bon,1ère main,Tunis,Gris,Noir,Cuir,5,5,1197.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique",12.05.2026,https://www.automobile.tn/fr/occasion/toyota/c-hr/126023
BMW Série 1 Sport Line 118d 2.0 d 16V DPF 143 cv,50000 DT,BMW,,245 000,12.2011,Diesel,Manuelle,7.0,143.0,Propulsion,Berline,,,Ariana,Blanc,Gris,Tissu,5,4,1995.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/126218
Fiat 126,35000 DT,Fiat,126,100 000,10.2022,Diesel,Manuelle,5.0,27.0,Traction,Citadine,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,2,2,1248.0,"ABS, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/fiat/126/126409
Land Rover Range Rover Autobiography,250000 DT,Land Rover,Range Rover,137 000,4.2016,Essence,Automatique,43.0,510.0,Intégrale,SUV,Très bon,,Tunis,Noir,Autre,Cuir,5,5,4999.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover/126408
Toyota Agya Populaire 1.0 L 65 cv,35500 DT,Toyota,Agya,65 000,3.2023,Essence,Manuelle,4.0,65.0,Traction,Citadine,Très bon,1ère main,Ben Arous,Gris,Gris,Tissu,5,5,998.0,"ABS, Airbags frontaux, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/toyota/agya/126353
Volkswagen Golf 7 Smartline 1.2 TSI 16V DSG7 S&S 105 cv Boîte Auto,59900 DT,Volkswagen,Golf 7,57 000,12.2014,Essence,Automatique,5.0,105.0,Traction,Berline,Très bon,1ère main,Nabeul,Gris,Noir,Similicuir,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/126406
Peugeot 308 Active Cielo 1.2 e-THP Puretech 12V 110 cv,34500 DT,Peugeot,308,130 000,2.2017,Essence,Manuelle,5.0,110.0,Traction,Berline,Très bon,1ère main,Ariana,Gris,Gris,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/peugeot/308/125823
KIA Sportage GT-Line 1.6 T-GDi 16V 4x4 DCT7 177 cv Boîte auto,79000 DT,KIA,Sportage,150 000,7.202,Essence,Automatique,11.0,177.0,Intégrale,SUV,Très bon,,Tunis,Noir,Rouge,Cuir,5,5,1591.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/kia/sportage/126400
Mercedes-Benz ML ML 350 3.0 CDI V6 4MATIC Break 24V 231 cv Boîte auto,62000 DT,Mercedes-Benz,ML,190 000,1.201,Diesel,Automatique,15.0,231.0,Intégrale,SUV,,,Tunis,Noir,Gris,Cuir,5,5,2987.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/ml/122277
Mercedes-Benz GLA AMG 200 1.4 i 16V 7G-DCT 163 cv Boîte auto,158000 DT,Mercedes-Benz,GLA,5 000,7.2025,Essence,Automatique,9.0,163.0,Traction,SUV,Très bon,1ère main,Ben Arous,Noir,Noir,cuir,5,5,1332.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/gla/126399
Audi A4 Design Plus 1.4 TFSi 16V S-Tronic7 150 cv Boîte auto,63000 DT,Audi,A4,168 500,5.2017,Essence,Automatique,8.0,150.0,Traction,Berline,Très bon,1ère main,Tunis,Noir,Gris,Tissu,5,4,1395.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/audi/a4/126398
Mercedes-Benz CLE Coupé AMG + 200 204 cv Boîte auto,260000 DT,Mercedes-Benz,,1 900,12.2025,Hybride,Automatique,12.0,204.0,Propulsion,Coupé,Très bon,1ère main,Ben Arous,Noir,Noir,cuir,5,3,1999.0,"Climatisation, Climatisation automatique, Ordinateur de bord, Régulateur de vitesse, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/cle-coupe/126397
Chery Tiggo 3X Luxury 1.0 L Turbo CVT 102 cv Boîte auto,58500 DT,Chery,Tiggo 3X,14 700,3.2023,Essence,Automatique,6.0,102.0,Traction,SUV,Très bon,1ère main,Ariana,Gris,Noir,Cuir,5,5,998.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/chery/tiggo-3x/124860
Land Rover Range Rover Evoque R-Dynamic P200 2.0 Si4 16V GPF AWD 200 cv Boîte auto,138000 DT,Land Rover,Range Rover Evoque,80 000,7.202,Essence,Automatique,13.0,200.0,Intégrale,SUV,Très bon,1ère main,Ben Arous,Noir,Beige,cuir,5,5,1969.0,"Climatisation, Climatisation automatique, GPS, Ordinateur de bord, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/125204
BMW Série 3 Business Line Premium 320i 1.6 i 16V Steptronic8 170 cv Boîte auto,125000 DT,BMW,,80 000,3.2021,Essence,Automatique,9.0,170.0,Propulsion,Berline,Très bon,1ère main,Ariana,Noir,Beige,Similicuir,5,4,1598.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Sièges chauffants, Sièges électriques, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3/119774
BMW Série 3 Luxury Line 320i 2.0 i 16V Steptronic8 184 cv Boîte auto,108000 DT,BMW,,138 000,1.202,Essence,Automatique,10.0,184.0,Propulsion,Berline,Très bon,1ère main,Ben Arous,Noir,Marron,Cuir,5,4,1998.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3/125701
Volkswagen Amarok Double Cabine 2.0 TDi 16V 4Motion 140 cv,65000 DT,Volkswagen,Amarok,280 000,2.2016,Diesel,Manuelle,7.0,140.0,Intégrale,Pick-up,Très bon,,Bizerte,Blanc,Gris,Similicuir,5,4,1968.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul",12.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/amarok/123918
KIA Picanto Smart 1.2 DPI 16V ISG 84 cv,48500 DT,KIA,Picanto,9 500,11.2025,Essence,Manuelle,5.0,84.0,Traction,Citadine,Très bon,1ère main,Beja,Bleu,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/kia/picanto/126396
Chevrolet Groove Premier 1.5 L 106 cv Boîte auto,69000 DT,Chevrolet,Groove,42 000,9.2024,Essence,Automatique,6.0,106.0,Traction,SUV,Très bon,1ère main,Tunis,Blanc,Gris,Tissu,5,4,1485.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/chevrolet/groove/124358
Volkswagen Golf 7 Confortline 1.4 TSI E85 16V Blue Motion S&S 125 cv,48000 DT,Volkswagen,Golf 7,236 000,3.2015,Essence,Manuelle,5.0,125.0,Traction,Berline,Très bon,,Bizerte,Gris,Noir,Similicuir,5,5,899.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/126395
Audi A3 Berline Ambition 1.2 TSI 16V S&S 110 cv,51000 DT,Audi,A3 Berline,141 000,9.2015,Essence,Manuelle,5.0,110.0,Traction,Berline,Très bon,1ère main,Ariana,Bleu,Noir,Tissu,5,4,1197.0,"Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/audi/a3-berline/120269
Land Rover Range Rover Evoque Dynamic 2.0 eD4 16V 2WD 150 cv,89000 DT,Land Rover,Range Rover Evoque,93 000,2.2016,Diesel,Manuelle,8.0,150.0,Traction,SUV,Très bon,1ère main,Ben Arous,Blanc,Noir,Tissu,5,5,1999.0,"Bluetooth, Navigation, Sièges électriques, Toit ouvrant",12.05.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/126102
Hyundai Tucson Executive 1.6 CRDi 16V Mild Hybrid 4WD DCT7 S&S 136 cv Boîte auto,1111 DT,Hyundai,Tucson,97 000,10.2021,Hybride,Automatique,7.0,136.0,Intégrale,SUV,Très bon,1ère main,Monastir,Blanc,Noir,Alcantara,5,5,1600.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Navigation, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit panoramique, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/hyundai/tucson/125927
KIA Rio 5p GT-Line 1.2 i-CVVT 16V ISG 84 cv,66000 DT,KIA,Rio 5p,83 000,4.2022,Essence,Manuelle,5.0,84.0,Traction,Citadine,Très bon,1ère main,Monastir,Gris,Gris,Similicuir,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/kia/rio-5p/126393
Ford Fiesta Trend 1.1 SCi EcoBoost 12V S&S 85 cv,38000 DT,Ford,Fiesta,90 000,10.2018,Essence,Manuelle,4.0,85.0,Traction,Citadine,Très bon,,Ben Arous,Gris,Noir,Tissu,5,5,1084.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Navigation, Ordinateur de bord",12.05.2026,https://www.automobile.tn/fr/occasion/ford/fiesta/126128
BMW Série 1 Business Line Edition Navigation 116d 2.0 d 16V DPF 116 cv,48000 DT,BMW,,250 000,5.2014,Diesel,Manuelle,6.0,116.0,Propulsion,Berline,Très bon,1ère main,Sfax,Blanc,Noir,Tissu,5,5,1600.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/126289
Ford Focus Trend Sport 1.0 SCTi 12V EcoBoost S&S 125 cv,37000 DT,Ford,Focus,147 000,4.2017,Essence,Manuelle,6.0,125.0,Traction,Berline,Très bon,1ère main,Ariana,Blanc,Noir,Tissu,5,6,999.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/ford/focus/125957
Renault Megane 1.2 TCe 16V EDC7 130 cv Boîte auto,52000 DT,Renault,Megane,98 278,10.202,Essence,Automatique,7.0,130.0,Traction,Berline,Très bon,1ère main,Ariana,Gris,Gris,Tissu,5,4,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/renault/megane/125522
Mercedes-Benz Classe A AMG 180 d 1.5 d 8V 7G-DCT 116 cv Boîte auto,89000 DT,Mercedes-Benz,Classe A,150 000,11.2019,Diesel,Automatique,6.0,116.0,Propulsion,Berline,Très bon,,Sfax,Blanc,Noir,Cuir,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Ordinateur de bord, Radar de recul, Toit ouvrant, Toit panoramique",12.05.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/125845
Volkswagen Golf 8 Style 1.5 TSi 16V BMT 131 cv,95000 DT,Volkswagen,Golf 8,58 000,8.202,Essence,Manuelle,7.0,131.0,Propulsion,Berline,Très bon,,Sfax,Noir,Noir,Alcantara,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Navigation, Ordinateur de bord, Phares LED, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-8/124683
Volkswagen Golf 7 Lounge 1.2 TSI 16V Blue Motion S&S 86 cv,56000 DT,Volkswagen,Golf 7,175 000,8.2015,Essence,Manuelle,5.0,86.0,Traction,Berline,Très bon,,Tunis,Gris,Noir,Cuir,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/126392
Hyundai Grand i10 High Grade 1.2 83cv boite auto,49500 DT,Hyundai,Grand i10,74 000,9.2021,Essence,Automatique,5.0,83.0,Traction,Compacte,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",12.05.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/120430
Peugeot 3008 Allure 1.2 THP Puretech 12V EAT6 S&S 130 cv Boîte auto,62000 DT,Peugeot,3008,120 000,12.2019,Essence,Automatique,7.0,130.0,Traction,SUV,Très bon,1ère main,Ben Arous,Noir,Gris,Cuir,5,5,1199.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Toit panoramique, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/peugeot/3008/126047
Audi Q2 Design 30 1.0 TSI 12V S-Tronic 116 cv Boîte auto,76000 DT,Audi,Q2,79 000,5.202,Essence,Automatique,6.0,116.0,Traction,SUV,Très bon,1ère main,Tunis,Noir,Noir,Tissu,5,5,999.0,"Android Auto, Apple Carplay, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/audi/q2/126389
Hyundai i20 GLS 1.2 i 16V 84 cv,48000 DT,Hyundai,i20,120 000,1.2022,Essence,Manuelle,5.0,84.0,Traction,Compacte,Très bon,1ère main,La,Gris,Gris,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/hyundai/i20/126388
Hyundai Grand i10 Populaire 1.0 65cv populaire,41000 DT,Hyundai,Grand i10,55 600,12.2023,Essence,Manuelle,4.0,65.0,Traction,Citadine,Très bon,1ère main,Sfax,Rouge,Noir,Tissu,5,5,998.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/125611
Geely GX3 1.5 L 107 cv,46500 DT,Geely,GX3,89 000,2.2021,Essence,Manuelle,6.0,107.0,Traction,SUV,Très bon,1ère main,Ariana,Autre,Noir,Similicuir,5,5,1498.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/geely/gx3/126216
Peugeot 3008 1.5 BlueHDi S&S 130 cv,81000 DT,Peugeot,3008,105 000,11.202,Diesel,Manuelle,6.0,130.0,Traction,SUV,Très bon,1ère main,Monastir,Autre,Gris,Tissu,5,5,1499.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/peugeot/3008/124160
Peugeot 308,23500 DT,Peugeot,308,317 000,4.201,Diesel,Manuelle,5.0,102.0,Traction,Berline,,1ère main,Sousse,Blanc,Noir,Tissu,5,5,1488.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Jantes en alliage",11.05.2026,https://www.automobile.tn/fr/occasion/peugeot/308/126382
Ssangyong Tivoli Confort Plus 160 1.6 e-XGi 16V 2WD 128 cv Boîte auto,40000 DT,Ssangyong,Tivoli,200 000,2.2016,Essence,Automatique,7.0,128.0,Traction,SUV,Très bon,1ère main,Ariana,Blanc,Noir,Cuir,5,5,1597.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",11.05.2026,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/126381
